gene	S1.ALL	S2.ALL	S3.ALL	S4.ALL	S5.ALL	S6.ALL	S7.ALL	S8.ALL	S9.ALL	S10.ALL	S11.ALL	S12.ALL	S13.ALL	S14.ALL	S15.ALL	S16.ALL	S17.ALL	S18.ALL	S19.ALL	S20.ALL	S21.ALL	S22.ALL	S23.ALL	S24.ALL	S25.ALL	S26.ALL	S27.ALL	S28.AML	S29.AML	S30.AML	S31.AML	S32.AML	S33.AML	S34.AML	S35.AML	S36.AML	S37.AML	S38.AML
IL17A	7.68650052718322	5.78135971352466	8.12928301694497	7.6724253419715	3.16992500144231	7.16992500144231	7.21916852046216	8.36194377373524	7.07681559705083	6.4594316186373	6.6724253419715	7.21916852046216	6.74146698640115	6.70043971814109	6.04439411935845	7.97727992349992	7.78135971352466	7.37503943134692	5.4594316186373	4	6	7.4594316186373	7.20945336562895	7.57742882803575	5.39231742277876	6.85798099512757	8.35755200461808	7.83920378809694	7.5077946401987	7.07681559705083	6.4093909361377	7.28540221886225	7.64385618977472	0	5.90689059560852	7.53138146051631	7.13955135239879	8.33985000288462
GSTA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB3GAP1	0	0	0	0	0	0	0	0	0	0	0	0	8.7515440590891	0	6.14974711950468	4.70043971814109	0	0	0	7.83920378809694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPA2	10.9686667931952	10.1922928144708	11.3286749273279	10.3750394313469	10.6238814900135	9.93369065495223	10.3923174227788	10.5849625007212	11.1910592145317	10.7151040092362	10.4594316186373	10.1163439612375	10.9203528554151	10.769011321097	10.602698865018	10.6220518194564	10.9736973663054	10.6275338844728	10.3365065598103	11.4553272203046	9.9957671508778	10.1150436501617	9.42836017270429	11.2131042196419	10.6229669447905	10.4470832262097	10.6284455401372	10.6429542234803	10.4573808790725	10.9758479680068	10.7313190310251	10.7439928610602	10.9650627567446	9.71938882094208	10.65999589243	9.86418614465428	9.71596199025514	11.3026389237876
SMPDL3A	5.7279204545632	5.39231742277876	0	5.49185309632967	4.85798099512757	1.58496250072116	1.58496250072116	5.4594316186373	5.35755200461808	4.64385618977472	5.58496250072116	4.39231742277876	5.04439411935845	5.35755200461808	4.58496250072116	0	5.16992500144231	4.8073549220576	2.58496250072116	3	2.58496250072116	0	5.08746284125034	0	5.16992500144231	2.32192809488736	5.88264304936184	5.8073549220576	4.24792751344359	8.13442632022093	7.28540221886225	5.16992500144231	4.85798099512757	2.8073549220576	6.08746284125034	0	5.85798099512757	6.12928301694497
CLUL1	6.98868468677217	6.14974711950468	7.98299357469431	7	6.20945336562895	6	7.52356195605701	5.4262647547021	7.467605550083	6.8703647195834	6.4757334309664	5.12928301694497	6.4757334309664	6.95419631038687	9.96722625883599	7.43462822763672	6.20945336562895	7.02236781302845	4.58496250072116	6.88264304936184	5.39231742277876	5.93073733756289	7.18982455888002	6.4594316186373	6.39231742277876	6.4757334309664	8.21431912080077	6.97727992349992	6.5077946401987	7.92481250360578	6.91886323727459	6.4262647547021	6.58496250072116	0	7.49984588708321	7.39231742277876	7.73470962022584	7.5077946401987
KCNH2	6.39231742277876	0	0	0	2.32192809488736	3.8073549220576	7.37503943134692	0	0	7.70043971814109	0	0	7.69348695749933	5.95419631038687	4.32192809488736	8.34429590791582	8.68650052718322	0	8.13955135239879	8.60733031374961	0	0	0	0	7.10852445677817	7.93073733756289	0	0	0	0	7.19967234483636	7.91886323727459	6.35755200461808	8.17990909001493	4.64385618977472	0	7.18982455888002	0
FOXO4	8.77807712953536	7.01122725542325	9.7262181593322	10.0168082876866	7.68650052718322	10.1984450414524	9.91737207947684	10.9534689622288	10.007027266894	9.12928301694497	9.19967234483636	9.08746284125034	6.93073733756289	9.2336196767597	8.66177809777199	9.60547951806167	8.876516946565	0	8.92184093707449	0	9.38370429247405	8.2045711442492	10.1254134704833	0	8.2807707701306	6.84549005094437	10.3923174227788	0	0	9.3037807481771	10.1318569606088	9.8703647195834	9.33539035469392	0	8.37937836707126	10.2033480029798	9.34207466799914	9.51372759595244
DDX39A	9.47167521439204	10.3531468254981	10.609178738142	9.33539035469392	9.81217730551445	9.87190523765919	9.32418054661874	10.0347989625773	10.2714630279044	10.7142455176661	11.0694497674278	8.46352437327118	9.80413102118332	10.2252074369435	9.95419631038687	9.56605403817109	9.76487159073609	8.5352753766208	9.49585502688717	10.2348174311173	9.37286506011259	9.58496250072116	10.319672120947	10.103287808412	8.68299458368168	9.73809225962049	9.54496443278924	10.595257481449	10.1006623390052	10.769011321097	9.4262647547021	9.33091687811462	10.2737955992143	9	10.9181178510318	9.68299458368168	9.94836723158468	9.47775826644389
RAD51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERCC2	7.65821148275179	0	0	7.18982455888002	7.79441586635011	2.8073549220576	6.93073733756289	0	7.4757334309664	5.49185309632967	0	4.4594316186373	0	7.6724253419715	7.29462074889163	0	0	0	0	0	6.52356195605701	0	7.18982455888002	0	7.73470962022584	0	0	0	0	7.58496250072116	6.65821148275179	0	7	0	0	3.90689059560852	6.18982455888002	0
PTGER3	6.75488750216347	0	6.70043971814109	2.32192809488736	0	5.39231742277876	6.18982455888002	5.08746284125034	5.93073733756289	0	6.06608919045777	0	0	5.52356195605701	0	0	0	5.28540221886225	0	0	3.8073549220576	6.18982455888002	6	0	5.8073549220576	0	4.95419631038687	4.64385618977472	6	0	6.35755200461808	7.11894107272351	5.7279204545632	0	3.58496250072116	4.75488750216347	4.52356195605701	5.04439411935845
FERMT2	6.78135971352466	6.16992500144231	6.8073549220576	5.61470984411521	6.39231742277876	0	5.7279204545632	7.02236781302845	6.20945336562895	4.64385618977472	5.61470984411521	1	6.74146698640115	5.55458885167764	6.12928301694497	6.4594316186373	7.18982455888002	5.88264304936184	6	5.04439411935845	5.88264304936184	6.56985560833095	6.6724253419715	6.8703647195834	5.32192809488736	5.85798099512757	7.48381577726426	6.52356195605701	4.39231742277876	5.78135971352466	5.8073549220576	6.4594316186373	4.8073549220576	6.4262647547021	6.24792751344359	5.90689059560852	6.39231742277876	6.65821148275179
RCVRN	0	0	0	5.24792751344359	0	0	0	0	6.6724253419715	0	0	0	0	0	0	0	0	0	3.4594316186373	0	6.18982455888002	0	7.04439411935845	0	0	0	0	0	0	0	0	0	0	0	5.97727992349992	0	6.59991284218713	0
DRG2	10.2714630279044	10.1433832139898	10.654636028528	10.3717766443379	10.0874628412503	10.3297963382207	10.5018371849023	10.8540891798706	10.3128829552844	10.0674343607565	10.2842457498297	9.76983784362944	9.89784545600551	10.2854022188622	10.1254134704833	10.2819300269554	10.7380922596205	9.79603960882977	9.87805091272854	10.5264992391366	9.34872815423108	10.1623913287569	9.68650052718322	10.0320457269308	10.3966047811819	10.2191685204622	10.3663222142458	10.4019461239765	10.3264294871223	10.5830827675029	10.2167458581953	10.5488219084588	10.3987436919382	9.28540221886225	10.3431857154479	10.0606959316876	10.3695973462787	10.9808536063797
ANP32A	8.40087943628218	10.0927571409199	10.1176431013891	8.51569983828404	9.04439411935845	10.5196362528432	9.15228484230658	8.2807707701306	10.0154150523867	10.3531468254981	6.82017896241519	6.4262647547021	9.86108690599539	10.7870863245516	10.0993478104032	10.1861142395416	11.0021117764799	0	9.23122118071119	10.129283016945	0	7.6724253419715	9.55842071326866	9.72280753116955	8.06069593168755	7.83289001416474	6.90689059560852	9.74651432113846	8.33091687811462	10.0781508077346	9.67065624911844	8.70735913208088	10.0940776856719	9.92035285541508	10.2934716488381	10.0579917227592	10.3409627642517	7.03342300153745
CPT1B	4.85798099512757	8.27146302790437	7.76155123244448	0	6.78135971352466	7.44294349584873	0	0	7.90689059560852	6.6724253419715	5.28540221886225	5.75488750216347	8.61470984411521	7.36632221424582	7.78790255939143	7.8703647195834	8.35755200461808	0	5.78135971352466	7.62935662007961	7.19967234483636	0	0	0	8.22881869049588	8.42206476617281	5.6724253419715	7.83289001416474	7.34872815423108	7.69348695749933	0	6.85798099512757	6.84549005094437	0	7.91288933622996	0	8.69348695749933	5.75488750216347
RPS19	14.2359394234286	14.4212101474091	14.1740674230746	14.2034244796975	14.3845139613986	13.6823362697114	13.7221671397819	14.2008219943042	14.3830967424397	13.9665054519057	14.2285180977162	14.3837042924741	14.1918303380953	14.3629711636053	14.5441192333437	14.656871725614	14.2381061374321	14.4238381276264	14.4278366034585	14.3248837171941	13.7253662578956	14.1364304533481	13.8654433110395	14.4735789248608	14.4093909361377	14.1955260046462	13.8607960107346	14.1628633376081	14.1373113907009	13.8966162220769	14.2836671674915	14.3624233133909	14.3324562007738	14.3433939416214	14.1732867439209	14.4952929257364	14.5124318451283	14.2011284128348
HMGXB3	9.2336196767597	9.17242750864548	9.78135971352466	9.44086916761087	9.71252700043982	9.29232163280204	9.68474862042163	8.39660478118186	9.71080643369935	9.283088353024	9.24792751344359	8.06608919045777	9.55842071326866	8.73470962022584	9.11113567023471	9.35974956032233	8.15987133677839	9.43671154213721	9.02236781302845	10.3049216695817	8.37937836707126	9.91587937883577	8.61838550225861	9.93221475196838	9.31061278165953	9.22641219278879	9.67771964164101	10.1019756709492	9.01959072835788	9.85642552862553	9.36632221424582	9.63843591399047	9.93221475196838	8.35314682549808	9.81217730551445	9.01402047031493	9.39874369193819	9.94397991434374
NR1H3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.70043971814109	0	0	3.8073549220576	0	5.70043971814109	0	0	0	0	0	0	0	0	0	0	0	0	5.08746284125034	0	0	0	0
ART3	5.24792751344359	0	6.90689059560852	7.21916852046216	0	7.10852445677817	5.95419631038687	6.68650052718322	6.75488750216347	7.4262647547021	6.98868468677217	5.32192809488736	0	6.24792751344359	0	5.83289001416474	8.36194377373524	7.03342300153745	0	5.78135971352466	6.97727992349992	5	7.23840473932508	6.55458885167764	5.52356195605701	7.19967234483636	8.48784003382305	6.88264304936184	6.68650052718322	5.04439411935845	0	7.4262647547021	4.32192809488736	0	7.60733031374961	6.74146698640115	5.8073549220576	5.85798099512757
AVPR1B	10.5698556083309	10.3761253892762	10.9822806045583	10.6591039634737	9.37937836707126	10.791162888555	10.8595347863827	10.7389366816761	10.7747870596012	10.2467405984931	10.3509391815464	9.79116288855502	10.0223678130285	10.3140167039014	9.68650052718322	10.3072008091408	11.1324997296285	9.78790255939143	9.95564990752837	10.4157417682901	9.49984588708321	9.63117705570398	10.3782948559119	10.6302671250268	10.1395513523988	9.34207466799914	10.9765641234153	10.9181178510318	10.4199601778479	11.0821490413539	9.68825030913318	10.4948555844912	10.5887146355823	8.49185309632967	10.7739633684336	11.111787735801	10.8879821330585	11.2179576978641
FCER1A	5.88264304936184	5.70043971814109	5.83289001416474	6.14974711950468	6.4262647547021	4.90689059560852	6.44294349584873	5.4262647547021	6.20945336562895	5.78135971352466	6.33985000288462	3.4594316186373	5.4262647547021	5.95419631038687	5.88264304936184	7.14974711950468	5.35755200461808	5.28540221886225	5.16992500144231	6.24792751344359	6.3037807481771	6.52356195605701	5.49185309632967	7.4594316186373	5.28540221886225	5.93073733756289	7.3037807481771	5.49185309632967	7.33091687811462	5.12928301694497	7.06608919045777	6.28540221886225	8.14465824283188	5.64385618977472	6.62935662007961	6.68650052718322	8.31288295528435	5.90689059560852
DENND4A	6.02236781302845	8.5352753766208	0	2.32192809488736	8.50382573799575	7.44294349584873	7.52356195605701	7.98868468677217	8.06608919045777	5.16992500144231	8.43045255166553	6.20945336562895	6.91886323727459	7.83920378809694	7.21916852046216	7.88264304936184	8.21916852046216	8.89784545600551	7.66533591718518	7.4594316186373	8.09803208296053	6.28540221886225	5.35755200461808	5.39231742277876	7.64385618977472	6	0	7.97727992349992	6.68650052718322	9.2644426002266	9.96578428466209	8.72451385311995	8.2336196767597	8.38370429247405	10.0014081943928	7.09803208296053	7.75488750216347	8.56985560833095
RIT1	8.66888498426625	8.09803208296053	8.07146236255662	8.07146236255662	7.96578428466209	8.17492568250068	7.52356195605701	9.01402047031493	8.90989308377004	7.64385618977472	8.61838550225861	7.51569983828404	7.55458885167764	8.32192809488736	7.71424551766612	7.7279204545632	9.10328780841202	7.08746284125034	7.72109918870718	8.16490692667569	6.82017896241519	7.70735913208088	7.20945336562895	8.4093909361377	7.4594316186373	0	7.35755200461808	8.22881869049588	6.33985000288462	6.22881869049588	8.4262647547021	8.86108690599539	8.54689445988764	7.8008998999203	8.8073549220576	7.96000193206808	8.59991284218713	7.53138146051631
SEC13	9.29001884693262	9.56985560833095	9.41996017784789	8.91288933622996	8.64385618977473	9.4594316186373	8.89178370321831	7.35755200461808	9.87498134765377	9.06608919045777	9.4858293087019	9.11894107272351	8.876516946565	9.08214904135387	9.76487159073609	8.69696752623429	9.57553924683453	7.95419631038687	8.78135971352466	10.5430318202552	10.0848083878044	8.77807712953536	8.82654848729091	9.59245703726808	9.3264294871223	9.38370429247405	9.33539035469392	8.34872815423108	8.44294349584873	8.73131903102506	9.11113567023471	8.34872815423108	8.64385618977473	8.97727992349992	9.72109918870719	9.24792751344359	9.13185696060879	8.88569637333939
PRB2	9.45327063401062	6.24792751344359	9.65105169117893	8.51963625284321	7.5077946401987	8.98868468677217	9.70563238736142	10.3564519702218	8.43045255166553	8.70043971814109	7.54689445988764	8.4594316186373	8.52356195605701	7.92481250360578	8.41362792902417	8.71080643369935	8.76818432477693	8.94836723158468	8.13442632022093	0	8.33539035469392	9.08214904135387	8.79441586635011	8.82336724004623	7.79441586635011	8.81057163474115	9.45532722030456	9.90086680798075	7.82017896241519	9.06608919045777	8.61102479730735	0	9.41996017784789	0	6.70043971814109	7.56985560833095	9.54109661534952	8.01680828768655
GSR	0	0	0	0	7.16992500144231	0	0	0	0	0	0	0	0	5.95419631038687	6.56985560833095	0	0	4.58496250072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAT1A	0	0	0	0	7.88264304936184	0	0	0	7.65105169117893	7.21916852046216	7.16992500144231	7.32192809488736	0	7.83289001416474	6.68650052718322	6.98868468677217	0	6.28540221886225	0	0	0	0	0	0	6.4757334309664	0	0	7.78135971352466	0	8.68999797141945	0	0	0	0	0	0	0	0
ADH5	5.6724253419715	7.02236781302845	7.90086680798075	6.44294349584873	7.56985560833095	7.4093909361377	7.35755200461808	6.7279204545632	7.4594316186373	7.15987133677839	5.24792751344359	0	8.13955135239879	7.70043971814109	7.4594316186373	7.4262647547021	8.31288295528435	5.32192809488736	5.6724253419715	8.99717948093762	7.03342300153745	6.56985560833095	5.6724253419715	8.44708322620965	4.64385618977472	5.16992500144231	6.8703647195834	0	0	5.6724253419715	4.39231742277876	6.20945336562895	4.75488750216347	6.22881869049588	0	6.4262647547021	7.52356195605701	6.93073733756289
ZNF131	9.32418054661874	9.66177809777199	9.35314682549808	8.94836723158468	8.66533591718518	8.11374216604919	9.07948478382682	8.5077946401987	8.76487159073609	7.94836723158468	9.14720492494223	7.4262647547021	8.2336196767597	9.11374216604919	9.01959072835788	7.13955135239879	9.14720492494223	7.876516946565	7.05528243550119	9.09275714091985	8.8073549220576	8.97154355395077	8.25266543245025	9.13699111208023	7.45121111183233	8.06608919045777	8.7515440590891	9.06877827798541	7.5077946401987	8.19967234483636	8.66533591718518	8.88874324889826	8.11894107272351	7.79441586635011	8.81378119121704	7.98299357469431	8.66888498426625	7.82017896241519
MC4R	7.78790255939143	7.69348695749933	8.51963625284321	5.28540221886225	6.6724253419715	7.32192809488736	7.96578428466209	8.61102479730735	7.96578428466209	6.64385618977472	6.79441586635011	7.93073733756289	7.24792751344359	7.31288295528436	7	7.09803208296053	8.15987133677839	7.56985560833095	7.33091687811462	8.53138146051631	7.34872815423108	7.8073549220576	8.37503943134693	8.3037807481771	7.78790255939143	6.82017896241519	8.75822321472672	7.84549005094437	6.24792751344359	6.88264304936184	7.04439411935845	7.68650052718322	7.74819284958946	6.56985560833095	5.49185309632967	7.97154355395077	7.37503943134692	8.61838550225861
IGF1	6.4757334309664	0	7.63662462054365	4.58496250072116	4.58496250072116	3.58496250072116	0	6.59991284218713	5.4262647547021	4.4594316186373	3.8073549220576	0	5.04439411935845	5.08746284125034	4.16992500144231	6.10852445677817	5.58496250072116	4.70043971814109	3.4594316186373	4.24792751344359	0	7.06608919045777	4.4594316186373	5.7279204545632	0	5.8073549220576	3.16992500144231	5.7279204545632	0	0	6.65821148275179	5.83289001416474	6.59991284218713	0	0	0	5.88264304936184	6.33985000288462
ELF2	8.2045711442492	8.5077946401987	7.75488750216347	7.75488750216347	7.59991284218713	7.19967234483636	8.55458885167764	8.51175265376738	8.14974711950468	7.95419631038687	8.44708322620965	6.37503943134692	9.31741261376487	7.67948009950545	8.74819284958946	8.13442632022093	9.55266909751427	7.53138146051631	7.08746284125034	9.80251636512122	9.35974956032233	8.90388184573618	8.7176764230664	9.2336196767597	8.3264294871223	8.7176764230664	8.56224242422107	9.80251636512122	8.16992500144231	9.20701432017753	7.94251450533924	8.91288933622996	9.27146302790437	8.42206476617281	8.08746284125034	8.07146236255662	8.27146302790437	9.56414948998573
ZKSCAN1	9.12670447284319	8.45532722030456	8.94544383637791	9.11894107272351	9.06877827798541	8.5352753766208	9.06608919045777	9.82177398197057	9.13699111208023	7.08746284125034	8.62935662007961	7.27612440527424	8.59618975614441	9.12153351734003	8.96578428466209	8.12928301694497	9.48784003382305	8.17990909001493	7.83289001416474	9.39660478118186	7.76155123244448	8.23840473932508	8.14974711950468	9.29920801838728	8.61838550225861	8.4093909361377	9.15987133677839	8.42206476617281	8.65463602852797	8.24317398347295	8.19967234483636	8.32192809488736	8.19967234483636	7.4093909361377	8.04984854945056	8.3037807481771	9.39446269461032	9.29920801838728
PTEN	8.43045255166553	8.78790255939143	9.403012023575	9.04439411935845	8.49185309632967	7.17990909001493	8.14465824283188	8.65463602852797	9.14465824283188	8.46352437327118	9.23601419190008	7.11894107272351	8.58871463558226	7.65821148275179	8.88874324889826	9.2336196767597	10.1661630826461	7.60733031374961	8.36194377373524	9.10852445677817	8.83920378809694	7.82017896241519	8.04439411935845	8.60362634498619	7.23840473932508	8.16992500144231	5.7279204545632	8.44294349584873	8.86418614465428	8.01680828768655	7.8008998999203	8.40087943628218	7.76818432477693	7.82017896241519	8.45121111183233	7.59991284218713	8.8703647195834	7.74819284958946
